Id;Id_exclusiva;Nível_da_estrutura_de_tópicos;EDT;Nome;Porcentagem_Prev_Real;Porcentagem_Prev_LB;Duração;Início;Término;Início_da_Linha_de_Base;Término_da_linha_de_base;Área;Responsável_da_Tarefa;Dashboard;Desvio_LB
961;17673;6;1.8.5.14.2.2;TRATAMENTO ANTICORROSIVO ;0;0;32 hrs;Seg 22/09/25 08:00;Qui 25/09/25 17:00;Sex 19/09/25 08:00;Ter 23/09/25 17:00;Espessador;Integridade Estrutural;;0
962;17674;6;1.8.5.14.2.3;APLICAÇÃO DE PRIMER ;0;0;32 hrs;Ter 23/09/25 08:00;Sex 26/09/25 17:00;Sáb 20/09/25 08:00;Qua 24/09/25 17:00;Espessador;Integridade Estrutural;;0
963;17675;6;1.8.5.14.2.4;APLICAÇÃO DE ACABAMENTO ;0;0;8 hrs;Sáb 27/09/25 08:00;Sáb 27/09/25 17:00;Qui 25/09/25 08:00;Qui 25/09/25 17:00;Espessador;Integridade Estrutural;;0
964;17676;5;1.8.5.14.3;GALERIA METÁLICA / CALHA DE ALIMENTAÇÃO ;0;0;249 hrs;Seg 22/09/25 08:00;Qui 02/10/25 17:00;Sex 19/09/25 08:00;Ter 30/09/25 17:00;Espessador;Integridade Estrutural;;0
965;17677;6;1.8.5.14.3.1;MONTAGEM DE ANDAIME ;0;0;24 hrs;Seg 22/09/25 08:00;Qua 24/09/25 17:00;Sex 19/09/25 08:00;Seg 22/09/25 17:00;Espessador;Integridade Estrutural;;0
966;17678;6;1.8.5.14.3.2;TRATAMENTO ANTICORROSIVO ;0;0;40 hrs;Qui 25/09/25 08:00;Ter 30/09/25 17:00;Ter 23/09/25 08:00;Sáb 27/09/25 17:00;Espessador;Integridade Estrutural;;0
967;17679;6;1.8.5.14.3.3;APLICAÇÃO DE PRIMER ;0;0;40 hrs;Sex 26/09/25 08:00;Qua 01/10/25 17:00;Qua 24/09/25 08:00;Seg 29/09/25 17:00;Espessador;Integridade Estrutural;;0
968;17680;6;1.8.5.14.3.4;APLICAÇÃO DE ACABAMENTO ;0;0;8 hrs;Qui 02/10/25 08:00;Qui 02/10/25 17:00;Ter 30/09/25 08:00;Ter 30/09/25 17:00;Espessador;Integridade Estrutural;;0
969;17681;5;1.8.5.14.4;BRAÇOS LONGOS;0;0;393 hrs;Qua 17/09/25 08:00;Sex 03/10/25 17:00;Seg 15/09/25 08:00;Qua 01/10/25 17:00;Espessador;Integridade Estrutural;;0
970;17682;6;1.8.5.14.4.1;MONTAGEM DE ANDAIME ;0;0;32 hrs;Qui 25/09/25 08:00;Seg 29/09/25 17:00;Ter 23/09/25 08:00;Sex 26/09/25 17:00;Espessador;Integridade Estrutural;;0
971;17683;6;1.8.5.14.4.2;TRATAMENTO ANTICORROSIVO ;0;0;120 hrs;Qua 17/09/25 08:00;Sex 03/10/25 17:00;Seg 15/09/25 08:00;Qua 01/10/25 17:00;Espessador;Integridade Estrutural;;0
972;17684;6;1.8.5.14.4.3;APLICAÇÃO DE PRIMER ;0;0;112 hrs;Qui 18/09/25 08:00;Sex 03/10/25 17:00;Ter 16/09/25 08:00;Qua 01/10/25 17:00;Espessador;Integridade Estrutural;;0
973;17685;5;1.8.5.14.5;BRAÇOS CURTOS;0;0;81 hrs;Ter 30/09/25 08:00;Sex 03/10/25 17:00;Sáb 27/09/25 08:00;Qua 01/10/25 17:00;Espessador;Integridade Estrutural;;0
974;17686;6;1.8.5.14.5.1;MONTAGEM DE ANDAIME ;0;0;16 hrs;Ter 30/09/25 08:00;Qua 01/10/25 17:00;Sáb 27/09/25 08:00;Seg 29/09/25 17:00;Espessador;Integridade Estrutural;;0
975;17687;6;1.8.5.14.5.2;TRATAMENTO ANTICORROSIVO ;0;0;24 hrs;Ter 30/09/25 08:00;Qui 02/10/25 17:00;Sáb 27/09/25 08:00;Ter 30/09/25 17:00;Espessador;Integridade Estrutural;;0
976;17688;6;1.8.5.14.5.3;APLICAÇÃO DE PRIMER ;0;0;24 hrs;Qua 01/10/25 08:00;Sex 03/10/25 17:00;Seg 29/09/25 08:00;Qua 01/10/25 17:00;Espessador;Integridade Estrutural;;0
977;17689;5;1.8.5.14.6;DESMOBILIZAÇÃO DE MATERIAL E EQUIPAMENTOS ;0;0;8 hrs;Sex 03/10/25 17:00;Seg 06/10/25 09:30;Qua 01/10/25 17:00;Qui 02/10/25 02:00;Espessador;Integridade Estrutural;;0
978;17697;4;1.8.5.15;IE - PAC 3E1 Concluída;0;0;0 hrs;Seg 06/10/25 09:30;Seg 06/10/25 09:30;Qui 02/10/25 02:00;Qui 02/10/25 02:00;Espessador;;;0
979;3296;3;1.8.6;Manutenção do Espessador Concluída;0;0;0 hrs;Qua 08/10/25 17:00;Qua 08/10/25 17:00;Ter 07/10/25 17:00;Ter 07/10/25 17:00;Espessador;;;0
980;7765;3;1.8.7;Tanque de Água de Processo - 3M14;0;0;435,5 hrs;Ter 26/08/25 03:00;Sáb 13/09/25 06:30;Ter 26/08/25 03:00;Sex 12/09/25 03:00;3M14;;;0
981;7767;4;1.8.7.1;Tanque 4M14 Disponível para Manutenção;0;0;378,5 hrs;Ter 26/08/25 03:00;Qua 10/09/25 21:30;Ter 26/08/25 03:00;Qua 10/09/25 21:30;3M14;;;0
982;13179;4;1.8.7.2;Tanque 4M14 Disponível para Automação;0;0;408 hrs;Ter 26/08/25 03:00;Sex 12/09/25 03:00;Ter 26/08/25 03:00;Sex 12/09/25 03:00;3M14;Pedro Ivo;;0
983;18285;4;1.8.7.3;Automação - Tanque 3M14;0;0;408 hrs;Qua 27/08/25 06:30;Sáb 13/09/25 06:30;Ter 26/08/25 03:00;Sex 12/09/25 03:00;3M14;Pedro Ivo;;0
984;18286;5;1.8.7.3.1;Migração Automação;0;0;268 hrs;Qua 27/08/25 06:30;Dom 07/09/25 10:30;Ter 26/08/25 03:00;Sáb 06/09/25 07:00;3M14;Pedro Ivo;;0
985;18287;5;1.8.7.3.2;Teste Bit a Bit;0;0;140 hrs;Dom 07/09/25 10:30;Sáb 13/09/25 06:30;Sáb 06/09/25 07:00;Sex 12/09/25 03:00;3M14;Pedro Ivo;;0
986;18288;4;1.8.7.4;Migração 3M14 automação concluída;0;0;0 hrs;Sáb 13/09/25 06:30;Sáb 13/09/25 06:30;Sex 12/09/25 03:00;Sex 12/09/25 03:00;3M14;Pedro Ivo;;0
987;7766;3;1.8.8;Manutenção do Tanque de Água de Processo Concluída;0;0;0 hrs;Sáb 13/09/25 06:30;Sáb 13/09/25 06:30;Sex 12/09/25 03:00;Sex 12/09/25 03:00;3M14;;;0
988;624;3;1.8.9;Homogeneização;0;0;800 hrs;Qui 21/08/25 19:00;Qua 24/09/25 03:00;Qui 21/08/25 19:00;Qua 24/09/25 03:00;Homogeneização;;;0
989;623;4;1.8.9.1;Homogeneização Disponível para Manutenção;0;0;504 hrs;Ter 26/08/25 01:00;Ter 16/09/25 01:00;Ter 26/08/25 01:00;Ter 16/09/25 01:00;Homogeneização;;;0
990;13180;4;1.8.9.2;Homogeneização Disponível para Automação;0;0;626 hrs;Sex 29/08/25 01:00;Qua 24/09/25 03:00;Sex 29/08/25 01:00;Qua 24/09/25 03:00;Homogeneização;Pedro Ivo;;0
991;18312;4;1.8.9.3;Limpezas - Homogeneização;0;0;102 hrs;Qui 21/08/25 19:00;Ter 26/08/25 01:00;Qui 21/08/25 19:00;Ter 26/08/25 01:00;Homogeneização;;;0
992;18313;5;1.8.9.3.1;Abrir Janela de Visita do 3E6A;0;0;6 hrs;Qui 21/08/25 19:00;Sex 22/08/25 01:00;Qui 21/08/25 19:00;Sex 22/08/25 01:00;Homogeneização;PCM 3 e 4;;0
993;18314;5;1.8.9.3.2;Abrir Janela de Visita do 3E6B;0;0;6 hrs;Qui 21/08/25 19:00;Sex 22/08/25 01:00;Qui 21/08/25 19:00;Sex 22/08/25 01:00;Homogeneização;PCM 3 e 4;;0
994;18315;5;1.8.9.3.3;Realizar Limpeza dos Tanques de Homogeneização;0;0;96 hrs;Sex 22/08/25 01:00;Ter 26/08/25 01:00;Sex 22/08/25 01:00;Ter 26/08/25 01:00;Homogeneização;Operação;;0
995;18293;4;1.8.9.4;Limpezas da Homogeneização Concluídas;0;0;0 hrs;Ter 26/08/25 01:00;Ter 26/08/25 01:00;Ter 26/08/25 01:00;Ter 26/08/25 01:00;Homogeneização;;;0
996;18295;4;1.8.9.5;Automação - Homogeneização;0;0;626 hrs;Sex 29/08/25 01:00;Qua 24/09/25 03:00;Sex 29/08/25 01:00;Qua 24/09/25 03:00;Homogeneização;Pedro Ivo;;0
997;18296;5;1.8.9.5.1;Migração Automação;0;0;242 hrs;Sex 29/08/25 01:00;Seg 08/09/25 03:00;Sex 29/08/25 01:00;Seg 08/09/25 03:00;Homogeneização;Pedro Ivo;;0
998;18297;5;1.8.9.5.2;Teste Bit a Bit;0;0;384 hrs;Seg 08/09/25 03:00;Qua 24/09/25 03:00;Seg 08/09/25 03:00;Qua 24/09/25 03:00;Homogeneização;Pedro Ivo;;0
999;18298;4;1.8.9.6;Migração Homogeneização automação concluída;0;0;0 hrs;Qua 24/09/25 03:00;Qua 24/09/25 03:00;Qua 24/09/25 03:00;Qua 24/09/25 03:00;Homogeneização;Pedro Ivo;;0
1000;18299;4;1.8.9.7;Homogeneização - PQ;0;0;144 hrs;Seg 01/09/25 00:00;Dom 07/09/25 00:00;Seg 01/09/25 00:00;Dom 07/09/25 00:00;Homogeneização;;;0
1001;18300;5;1.8.9.7.1;"TROCAR VÁLVULA GUILHOTINA DE 6"".";0;0;16 hrs;Seg 01/09/25 00:00;Seg 01/09/25 16:00;Seg 01/09/25 00:00;Seg 01/09/25 16:00;Homogeneização;CLEBER PIZONI;;0
1002;18301;6;1.8.9.7.1.1;"MONTAGEM DE ANDAIME PARA TROCAR VÁLVULA GUILHOTINA DE 6"". (ANTES)";0;0;0 hrs;Seg 01/09/25 00:00;Seg 01/09/25 00:00;Seg 01/09/25 00:00;Seg 01/09/25 00:00;Homogeneização;CLEBER PIZONI;;0
1003;18302;6;1.8.9.7.1.2;"TROCAR VÁLVULA GUILHOTINA DE 6"".";0;0;7 hrs;Seg 01/09/25 08:00;Seg 01/09/25 16:00;Seg 01/09/25 08:00;Seg 01/09/25 16:00;Homogeneização;CLEBER PIZONI;;0
1004;18303;6;1.8.9.7.1.3;"DESMONTAGEM DE ANDAIME PARA TROCAR VÁLVULA GUILHOTINA DE 6"". (APÓS PARADA)";0;0;0 hrs;Seg 01/09/25 16:00;Seg 01/09/25 16:00;Seg 01/09/25 16:00;Seg 01/09/25 16:00;Homogeneização;CLEBER PIZONI;;0
1005;18304;5;1.8.9.7.2;3SC335 - TROCAR TRECHOS TUBULAÇÃO;0;0;88 hrs;Seg 01/09/25 00:00;Qui 04/09/25 16:00;Seg 01/09/25 00:00;Qui 04/09/25 16:00;Homogeneização;CLEBER PIZONI;;0
1006;18305;6;1.8.9.7.2.1;MONTAGEM DE ANDAIME PARA 3SC335 - TROCAR TRECHOS TUBULAÇÃO (ANTES);0;0;0 hrs;Seg 01/09/25 00:00;Seg 01/09/25 00:00;Seg 01/09/25 00:00;Seg 01/09/25 00:00;Homogeneização;CLEBER PIZONI;;0
1007;18306;6;1.8.9.7.2.2;3SC335 - TROCAR TRECHOS TUBULAÇÃO;0;0;14 hrs;Qua 03/09/25 08:00;Qui 04/09/25 16:00;Qua 03/09/25 08:00;Qui 04/09/25 16:00;Homogeneização;CLEBER PIZONI;;0
1008;18307;6;1.8.9.7.2.3;DESMONTAGEM DE ANDAIME PARA 3SC335 - TROCAR TRECHOS TUBULAÇÃO (APÓS PARADA);0;0;0 hrs;Qui 04/09/25 16:00;Qui 04/09/25 16:00;Qui 04/09/25 16:00;Qui 04/09/25 16:00;Homogeneização;CLEBER PIZONI;;0
1009;18308;5;1.8.9.7.3;FABRICAR E TROCAR TRECHO DE TUBULAÇÃO;0;0;88 hrs;Qua 03/09/25 08:00;Dom 07/09/25 00:00;Qua 03/09/25 08:00;Dom 07/09/25 00:00;Homogeneização;CLEBER PIZONI;;0
1010;18309;6;1.8.9.7.3.1;MONTAGEM DE ANDAIME PARA FABRICAR E TROCAR TRECHO DE TUBULAÇÃO;0;0;14 hrs;Qua 03/09/25 08:00;Qui 04/09/25 16:00;Qua 03/09/25 08:00;Qui 04/09/25 16:00;Homogeneização;CLEBER PIZONI;;0
1011;18310;6;1.8.9.7.3.2;FABRICAR E TROCAR TRECHO DE TUBULAÇÃO;0;0;15 hrs;Sex 05/09/25 08:00;Sáb 06/09/25 15:00;Sex 05/09/25 08:00;Sáb 06/09/25 15:00;Homogeneização;CLEBER PIZONI;;0
1012;18311;6;1.8.9.7.3.3;DESMONTAGEM DE ANDAIME PARA FABRICAR E TROCAR TRECHO DE TUBULAÇÃO (APÓS PARADA);0;0;4 hrs;Sáb 06/09/25 19:00;Dom 07/09/25 00:00;Sáb 06/09/25 19:00;Dom 07/09/25 00:00;Homogeneização;CLEBER PIZONI;;0
1013;18294;4;1.8.9.8;Homogeneização - PQ Concluída;0;0;0 hrs;Dom 07/09/25 00:00;Dom 07/09/25 00:00;Dom 07/09/25 00:00;Dom 07/09/25 00:00;Homogeneização;;;0
1014;620;3;1.8.10;Manutenção da Homogeneização Concluída;0;0;0 hrs;Qua 24/09/25 03:00;Qua 24/09/25 03:00;Qua 24/09/25 03:00;Qua 24/09/25 03:00;Homogeneização;;;0
1015;619;3;1.8.11;Filtragem;0,02;0,67;1348 hrs;Sex 15/08/25 08:00;Sex 10/10/25 12:00;Sex 15/08/25 08:00;Sex 10/10/25 12:00;Filtragem;;;-0,02
1016;618;4;1.8.11.1;Filtragem Disponível para Manutenção da Laje da Filtragem 3F30;9;9;1203 hrs;Sex 15/08/25 08:00;Sáb 04/10/25 11:00;Sex 15/08/25 08:00;Sáb 04/10/25 11:00;Filtragem;Integridade Estrutural;;0
1017;13196;4;1.8.11.2;Filtragem Disponível para Manutenção da Laje da Filtragem 3F32;9;9;1272 hrs;Sex 15/08/25 08:00;Ter 07/10/25 08:00;Sex 15/08/25 08:00;Ter 07/10/25 08:00;Filtragem;Integridade Estrutural;;0
1018;13169;4;1.8.11.3;Filtragem Disponível para Automação;6;6;686 hrs;Seg 18/08/25 08:00;Seg 15/09/25 22:00;Seg 18/08/25 08:00;Seg 15/09/25 22:00;Filtragem;Pedro Ivo;;0
1019;13181;4;1.8.11.4;Filtragem Disponível para Manutenção Gerais;9;9;504 hrs;Seg 18/08/25 08:00;Seg 08/09/25 08:00;Seg 18/08/25 08:00;Seg 08/09/25 08:00;Filtragem;;;0
1020;18425;4;1.8.11.5;Limpezas - Filtragem;100;100;2,5 hrs;Sex 15/08/25 11:00;Sex 15/08/25 13:30;Sex 15/08/25 08:00;Sex 15/08/25 09:30;Filtragem;Leonardo Siqueira;;0
1021;18426;5;1.8.11.5.1;REALIZAR LIMPEZA INTERNA NO TANQUE E DRENAR 3F1;100;100;1,5 hrs;Sex 15/08/25 11:00;Sex 15/08/25 13:30;Sex 15/08/25 08:00;Sex 15/08/25 09:30;Filtragem;Leonardo Siqueira;;0
1022;18427;4;1.8.11.6;Limpeza - Filtragem Concluída;100;100;0 hrs;Sex 15/08/25 13:30;Sex 15/08/25 13:30;Sex 15/08/25 09:30;Sex 15/08/25 09:30;Filtragem;;;0
1023;18327;4;1.8.11.7;Automação - Filtragem;0;6,67;686 hrs;Ter 19/08/25 07:00;Ter 16/09/25 21:00;Seg 18/08/25 08:00;Seg 15/09/25 22:00;Filtragem;Pedro Ivo;;-0,02
1024;18328;5;1.8.11.7.1;Migração Automação;0;21;218 hrs;Ter 19/08/25 07:00;Qui 28/08/25 09:00;Seg 18/08/25 08:00;Qua 27/08/25 10:00;Filtragem;Pedro Ivo;;-0,02
1025;18329;5;1.8.11.7.2;Teste Bit a Bit;0;0;468 hrs;Qui 28/08/25 09:00;Ter 16/09/25 21:00;Qua 27/08/25 10:00;Seg 15/09/25 22:00;Filtragem;Pedro Ivo;;0
1026;18330;4;1.8.11.8;Migração Filtragem automação concluída;0;0;0 hrs;Ter 16/09/25 21:00;Ter 16/09/25 21:00;Seg 15/09/25 22:00;Seg 15/09/25 22:00;Filtragem;Pedro Ivo;;0
1027;18433;4;1.8.11.9;IE - Laje da Filtragem 3F30;0;0;1068 hrs;Qui 21/08/25 07:00;Sáb 04/10/25 19:00;Qui 21/08/25 07:00;Sáb 04/10/25 19:00;Filtragem;Rafael Aires;;0
1028;18434;5;1.8.11.9.1;3F30 EIXO 12-13/14 Atividade Parada;0;0;556 hrs;Qui 21/08/25 07:00;Sáb 13/09/25 11:00;Qui 21/08/25 07:00;Sáb 13/09/25 11:00;Filtragem;Rafael Aires;;0
1029;18435;6;1.8.11.9.1.1;Demolição Abaixo TC;0;0;48 hrs;Qui 21/08/25 07:00;Sáb 23/08/25 07:00;Qui 21/08/25 07:00;Sáb 23/08/25 07:00;Filtragem;Rafael Aires;;0
1030;18436;6;1.8.11.9.1.2;Descarte de materia demolido;0;0;48 hrs;Sáb 23/08/25 07:00;Seg 25/08/25 07:00;Sáb 23/08/25 07:00;Seg 25/08/25 07:00;Filtragem;Rafael Aires;;0
1031;18437;6;1.8.11.9.1.3;Retira de grades (Laterais + TC);0;0;36 hrs;Seg 25/08/25 07:00;Ter 26/08/25 19:00;Seg 25/08/25 07:00;Ter 26/08/25 19:00;Filtragem;Rafael Aires;;0
1032;18438;6;1.8.11.9.1.4;Limpeza de Forro de Andaime;0;0;36 hrs;Ter 26/08/25 19:00;Qui 28/08/25 07:00;Ter 26/08/25 19:00;Qui 28/08/25 07:00;Filtragem;Rafael Aires;;0
1033;18439;6;1.8.11.9.1.5;Troca de Vigas;0;0;120 hrs;Qui 28/08/25 07:00;Ter 02/09/25 07:00;Qui 28/08/25 07:00;Ter 02/09/25 07:00;Filtragem;Rafael Aires;;0
1034;18440;6;1.8.11.9.1.6;Tratamento de Vigas;0;0;120 hrs;Ter 02/09/25 07:00;Dom 07/09/25 07:00;Ter 02/09/25 07:00;Dom 07/09/25 07:00;Filtragem;Rafael Aires;;0
1035;18441;6;1.8.11.9.1.7;Montagem SteelDeck (formas e travamento);0;0;48 hrs;Dom 07/09/25 07:00;Ter 09/09/25 07:00;Dom 07/09/25 07:00;Ter 09/09/25 07:00;Filtragem;Rafael Aires;;0
1036;18442;6;1.8.11.9.1.8;Instalação de Studbolt;0;0;36 hrs;Ter 09/09/25 11:00;Qua 10/09/25 23:00;Ter 09/09/25 11:00;Qua 10/09/25 23:00;Filtragem;Rafael Aires;;0
1037;18443;6;1.8.11.9.1.9;Instalação de Telas soldadas;0;0;60 hrs;Qua 10/09/25 23:00;Sáb 13/09/25 11:00;Qua 10/09/25 23:00;Sáb 13/09/25 11:00;Filtragem;Rafael Aires;;0
1038;18444;5;1.8.11.9.2;3F30 EIXO 10-11/12 Atividade Parada;0;0;556 hrs;Qui 21/08/25 07:00;Sáb 13/09/25 11:00;Qui 21/08/25 07:00;Sáb 13/09/25 11:00;Filtragem;Rafael Aires;;0
1039;18445;6;1.8.11.9.2.1;Demolição Abaixo TC;0;0;48 hrs;Qui 21/08/25 07:00;Sáb 23/08/25 07:00;Qui 21/08/25 07:00;Sáb 23/08/25 07:00;Filtragem;Rafael Aires;;0
1040;18446;6;1.8.11.9.2.2;Descarte de materia demolido;0;0;48 hrs;Sáb 23/08/25 07:00;Seg 25/08/25 07:00;Sáb 23/08/25 07:00;Seg 25/08/25 07:00;Filtragem;Rafael Aires;;0
1041;18447;6;1.8.11.9.2.3;Retira de grades (Laterais + TC);0;0;36 hrs;Seg 25/08/25 07:00;Ter 26/08/25 19:00;Seg 25/08/25 07:00;Ter 26/08/25 19:00;Filtragem;Rafael Aires;;0
1042;18448;6;1.8.11.9.2.4;Limpeza de Forro de Andaime;0;0;36 hrs;Ter 26/08/25 19:00;Qui 28/08/25 07:00;Ter 26/08/25 19:00;Qui 28/08/25 07:00;Filtragem;Rafael Aires;;0
1043;18449;6;1.8.11.9.2.5;Troca de Vigas;0;0;120 hrs;Qui 28/08/25 07:00;Ter 02/09/25 07:00;Qui 28/08/25 07:00;Ter 02/09/25 07:00;Filtragem;Rafael Aires;;0
1044;18450;6;1.8.11.9.2.6;Tratamento de Vigas;0;0;120 hrs;Ter 02/09/25 07:00;Dom 07/09/25 07:00;Ter 02/09/25 07:00;Dom 07/09/25 07:00;Filtragem;Rafael Aires;;0
1045;18451;6;1.8.11.9.2.7;Montagem SteelDeck (formas e travamento);0;0;48 hrs;Dom 07/09/25 07:00;Ter 09/09/25 07:00;Dom 07/09/25 07:00;Ter 09/09/25 07:00;Filtragem;Rafael Aires;;0
1046;18452;6;1.8.11.9.2.8;Instalação de Studbolt;0;0;36 hrs;Ter 09/09/25 11:00;Qua 10/09/25 23:00;Ter 09/09/25 11:00;Qua 10/09/25 23:00;Filtragem;Rafael Aires;;0
1047;18453;6;1.8.11.9.2.9;Instalação de Telas soldadas;0;0;60 hrs;Qua 10/09/25 23:00;Sáb 13/09/25 11:00;Qua 10/09/25 23:00;Sáb 13/09/25 11:00;Filtragem;Rafael Aires;;0
1048;18454;5;1.8.11.9.3;3F30 EIXO 8-9/10 Atividade Parada;0;0;556 hrs;Qui 28/08/25 07:00;Sáb 20/09/25 11:00;Qui 28/08/25 07:00;Sáb 20/09/25 11:00;Filtragem;Rafael Aires;;0
1049;18455;6;1.8.11.9.3.1;Preparação para Início das Atividades (LV, 5s, etc);0;0;41 hrs;Qui 28/08/25 07:00;Sáb 30/08/25 00:00;Qui 28/08/25 07:00;Sáb 30/08/25 00:00;Filtragem;Rafael Aires;;0
1050;18456;6;1.8.11.9.3.2;Montagem de Forro (Andaime);0;0;16 hrs;Sáb 30/08/25 00:00;Sáb 30/08/25 16:00;Sáb 30/08/25 00:00;Sáb 30/08/25 16:00;Filtragem;Rafael Aires;;0
1051;18457;6;1.8.11.9.3.3;Demolição da Laje (Laterais do Transportador);0;0;48 hrs;Sáb 30/08/25 00:00;Seg 01/09/25 00:00;Sáb 30/08/25 00:00;Seg 01/09/25 00:00;Filtragem;Rafael Aires;;0
1052;18458;6;1.8.11.9.3.4;Descarte de materia demolido;0;0;36 hrs;Sáb 30/08/25 16:00;Seg 01/09/25 04:00;Sáb 30/08/25 16:00;Seg 01/09/25 04:00;Filtragem;Rafael Aires;;0
1053;18459;6;1.8.11.9.3.5;Demolição Abaixo TC;0;0;48 hrs;Qui 28/08/25 07:00;Sáb 30/08/25 07:00;Qui 28/08/25 07:00;Sáb 30/08/25 07:00;Filtragem;Rafael Aires;;0
1054;18460;6;1.8.11.9.3.6;Descarte de materia demolido;0;0;48 hrs;Sáb 30/08/25 07:00;Seg 01/09/25 07:00;Sáb 30/08/25 07:00;Seg 01/09/25 07:00;Filtragem;Rafael Aires;;0
1055;18461;6;1.8.11.9.3.7;Retira de grades (Laterais + TC);0;0;36 hrs;Seg 01/09/25 07:00;Ter 02/09/25 19:00;Seg 01/09/25 07:00;Ter 02/09/25 19:00;Filtragem;Rafael Aires;;0
1056;18462;6;1.8.11.9.3.8;Limpeza de Forro de Andaime;0;0;36 hrs;Ter 02/09/25 19:00;Qui 04/09/25 07:00;Ter 02/09/25 19:00;Qui 04/09/25 07:00;Filtragem;Rafael Aires;;0
1057;18463;6;1.8.11.9.3.9;Troca de Vigas;0;0;120 hrs;Qui 04/09/25 07:00;Ter 09/09/25 07:00;Qui 04/09/25 07:00;Ter 09/09/25 07:00;Filtragem;Rafael Aires;;0
1058;18464;6;1.8.11.9.3.10;Tratamento de Vigas;0;0;120 hrs;Ter 09/09/25 07:00;Dom 14/09/25 07:00;Ter 09/09/25 07:00;Dom 14/09/25 07:00;Filtragem;Rafael Aires;;0
1059;18465;6;1.8.11.9.3.11;Montagem SteelDeck (formas e travamento);0;0;48 hrs;Dom 14/09/25 07:00;Ter 16/09/25 07:00;Dom 14/09/25 07:00;Ter 16/09/25 07:00;Filtragem;Rafael Aires;;0
1060;18466;6;1.8.11.9.3.12;Instalação de Studbolt;0;0;36 hrs;Ter 16/09/25 11:00;Qua 17/09/25 23:00;Ter 16/09/25 11:00;Qua 17/09/25 23:00;Filtragem;Rafael Aires;;0
1061;18467;6;1.8.11.9.3.13;Instalação de Telas soldadas;0;0;60 hrs;Qua 17/09/25 23:00;Sáb 20/09/25 11:00;Qua 17/09/25 23:00;Sáb 20/09/25 11:00;Filtragem;Rafael Aires;;0
1062;18468;5;1.8.11.9.4;3F30 EIXO 6-7/8 Atividade Parada;0;0;556 hrs;Qui 04/09/25 07:00;Sáb 27/09/25 11:00;Qui 04/09/25 07:00;Sáb 27/09/25 11:00;Filtragem;Rafael Aires;;0
1063;18469;6;1.8.11.9.4.1;Preparação para Início das Atividades (LV, 5s, etc);0;0;41 hrs;Qui 04/09/25 07:00;Sáb 06/09/25 00:00;Qui 04/09/25 07:00;Sáb 06/09/25 00:00;Filtragem;Rafael Aires;;0
1064;18470;6;1.8.11.9.4.2;Montagem de Forro (Andaime);0;0;16 hrs;Sáb 06/09/25 00:00;Sáb 06/09/25 16:00;Sáb 06/09/25 00:00;Sáb 06/09/25 16:00;Filtragem;Rafael Aires;;0
1065;18471;6;1.8.11.9.4.3;Demolição da Laje (Laterais do Transportador);0;0;48 hrs;Sáb 06/09/25 00:00;Seg 08/09/25 00:00;Sáb 06/09/25 00:00;Seg 08/09/25 00:00;Filtragem;Rafael Aires;;0
1066;18472;6;1.8.11.9.4.4;Descarte de materia demolido;0;0;36 hrs;Sáb 06/09/25 16:00;Seg 08/09/25 04:00;Sáb 06/09/25 16:00;Seg 08/09/25 04:00;Filtragem;Rafael Aires;;0
1067;18473;6;1.8.11.9.4.5;Demolição Abaixo TC;0;0;48 hrs;Qui 04/09/25 07:00;Sáb 06/09/25 07:00;Qui 04/09/25 07:00;Sáb 06/09/25 07:00;Filtragem;Rafael Aires;;0
1068;18474;6;1.8.11.9.4.6;Descarte de materia demolido;0;0;48 hrs;Sáb 06/09/25 07:00;Seg 08/09/25 07:00;Sáb 06/09/25 07:00;Seg 08/09/25 07:00;Filtragem;Rafael Aires;;0
1069;18475;6;1.8.11.9.4.7;Retira de grades (Laterais + TC);0;0;36 hrs;Seg 08/09/25 07:00;Ter 09/09/25 19:00;Seg 08/09/25 07:00;Ter 09/09/25 19:00;Filtragem;Rafael Aires;;0
1070;18476;6;1.8.11.9.4.8;Limpeza de Forro de Andaime;0;0;36 hrs;Ter 09/09/25 19:00;Qui 11/09/25 07:00;Ter 09/09/25 19:00;Qui 11/09/25 07:00;Filtragem;Rafael Aires;;0
1071;18477;6;1.8.11.9.4.9;Troca de Vigas;0;0;120 hrs;Qui 11/09/25 07:00;Ter 16/09/25 07:00;Qui 11/09/25 07:00;Ter 16/09/25 07:00;Filtragem;Rafael Aires;;0
1072;18478;6;1.8.11.9.4.10;Tratamento de Vigas;0;0;120 hrs;Ter 16/09/25 07:00;Dom 21/09/25 07:00;Ter 16/09/25 07:00;Dom 21/09/25 07:00;Filtragem;Rafael Aires;;0
1073;18479;6;1.8.11.9.4.11;Montagem SteelDeck (formas e travamento);0;0;48 hrs;Dom 21/09/25 07:00;Ter 23/09/25 07:00;Dom 21/09/25 07:00;Ter 23/09/25 07:00;Filtragem;Rafael Aires;;0
1074;18480;6;1.8.11.9.4.12;Instalação de Studbolt;0;0;36 hrs;Ter 23/09/25 11:00;Qua 24/09/25 23:00;Ter 23/09/25 11:00;Qua 24/09/25 23:00;Filtragem;Rafael Aires;;0
1075;18481;6;1.8.11.9.4.13;Instalação de Telas soldadas;0;0;60 hrs;Qua 24/09/25 23:00;Sáb 27/09/25 11:00;Qua 24/09/25 23:00;Sáb 27/09/25 11:00;Filtragem;Rafael Aires;;0
